,demand,p1,p2,p3,p4,p5
16164,10.0,68,65,81,63,20
16165,10.0,97,27,6,9,49
16166,10.0,51,69,83,70,72
16167,10.0,73,74,43,21,62
16168,10.0,41,97,91,28,6
16169,10.0,22,9,24,38,44
16170,10.0,56,25,74,8,62
16171,10.0,79,32,12,43,63
16172,10.0,83,70,44,14,82
16173,10.0,10,23,72,93,92
16174,10.0,27,28,54,72,30
16175,10.0,34,67,45,91,77
16176,10.0,78,9,54,50,49
16177,10.0,43,8,91,45,8
16178,10.0,78,53,27,6,95
16179,10.0,21,86,47,88,90
16180,10.0,8,96,17,37,45
16181,10.0,35,71,29,62,25
16182,10.0,7,25,78,17,65
16183,10.0,91,92,4,3,3
16184,10.0,41,15,30,18,58
16185,10.0,77,65,57,30,95
16186,10.0,68,30,76,97,77
16187,10.0,51,39,39,40,22
16188,10.0,80,38,1,28,16
16189,10.0,13,15,41,43,18
16190,10.0,42,82,7,50,54
16191,10.0,87,57,3,62,87
16192,10.0,37,41,75,93,72
16193,10.0,5,12,19,61,94
16194,10.0,40,82,2,84,87
16195,10.0,52,86,19,96,15
16196,10.0,69,35,88,62,70
16197,10.0,95,45,87,74,56
16198,10.0,78,56,54,94,4
16199,10.0,60,19,93,47,83
16200,10.0,73,19,86,26,54
16201,10.0,23,44,93,39,1
16202,10.0,86,78,55,64,52
16203,10.0,55,57,87,87,4
16204,10.0,43,96,22,58,89
16205,10.0,89,19,95,49,42
16206,10.0,19,78,9,50,39
16207,10.0,21,78,14,32,48
16208,10.0,14,41,55,23,78
16209,10.0,30,18,44,25,52
16210,10.0,23,70,32,33,38
16211,10.0,79,28,10,5,14
16212,10.0,7,86,15,60,2
16213,10.0,56,44,75,21,15
16214,10.0,98,93,46,38,80
16215,10.0,56,59,16,67,47
16216,10.0,58,63,36,40,22
16217,10.0,20,25,35,58,24
16218,10.0,62,25,66,72,43
16219,10.0,91,89,36,70,70
16220,10.0,66,31,51,8,36
16221,10.0,57,66,58,57,66
16222,10.0,82,22,49,42,46
16223,10.0,61,78,62,19,86
16224,10.0,60,40,39,93,97
16225,10.0,67,83,44,58,13
16226,10.0,22,27,24,44,89
16227,10.0,79,1,34,3,32
16228,10.0,20,64,58,64,49
16229,10.0,77,30,4,11,47
16230,10.0,28,54,89,22,29
16231,10.0,43,80,8,86,15
16232,10.0,85,72,64,70,76
16233,10.0,37,18,38,76,22
16234,10.0,43,67,80,54,94
16235,10.0,85,89,89,43,81
16236,10.0,29,85,29,17,17
16237,10.0,50,20,75,74,58
16238,10.0,30,12,83,86,17
16239,10.0,19,25,75,92,16
16240,10.0,9,64,29,52,64
16241,10.0,35,16,38,90,2
16242,10.0,23,56,75,76,26
16243,10.0,52,55,33,38,68
16244,10.0,55,14,31,34,64
16245,10.0,92,30,60,58,47
16246,10.0,18,25,47,85,63
16247,10.0,79,64,75,12,92
16248,10.0,14,64,3,38,87
16249,10.0,18,59,24,1,35
16250,10.0,16,24,90,37,49
16251,10.0,32,82,69,5,8
16252,10.0,63,78,29,38,65
16253,10.0,22,79,20,43,46
16254,10.0,52,2,44,75,49
16255,10.0,98,48,2,23,23
16256,10.0,6,31,94,34,18
16257,10.0,41,76,70,96,16
16258,10.0,31,54,5,21,59
16259,10.0,84,91,54,54,78
16260,10.0,60,33,86,73,62
16261,10.0,31,97,17,19,90
16262,10.0,41,93,42,80,98
16263,10.0,98,9,67,81,40
16264,10.0,9,84,40,9,75
16265,10.0,75,23,56,86,88
16266,10.0,82,70,60,40,52
16267,10.0,59,19,26,15,38
16268,10.0,86,38,26,84,17
16269,10.0,70,39,70,72,61
16270,10.0,81,23,70,58,59
16271,10.0,30,14,34,63,55
16272,10.0,20,26,98,44,91
16273,10.0,96,57,76,58,15
16274,10.0,10,16,19,22,3
16275,10.0,10,82,43,81,24
16276,10.0,40,2,92,61,13
16277,10.0,32,14,20,53,1
16278,10.0,4,78,1,1,57
16279,10.0,5,29,4,75,38
16280,10.0,67,4,93,76,65
16281,10.0,87,98,18,21,25
16282,10.0,19,7,49,5,41
16283,10.0,85,78,45,56,15
16284,10.0,44,43,65,35,54
16285,10.0,14,1,35,8,94
16286,10.0,32,13,67,6,75
16287,10.0,52,44,12,90,62
16288,10.0,97,63,28,66,30
16289,10.0,87,22,39,91,70
16290,10.0,28,8,51,26,87
16291,10.0,67,10,96,20,78
16292,10.0,74,90,86,51,48
16293,10.0,54,46,67,90,29
16294,10.0,35,5,14,95,32
16295,10.0,26,98,50,22,10
16296,10.0,57,64,86,94,71
16297,10.0,4,70,44,68,91
16298,10.0,1,67,32,37,8
16299,10.0,37,89,68,90,66
16300,10.0,25,34,85,41,46
16301,10.0,67,93,9,26,19
16302,10.0,57,97,16,25,53
16303,10.0,19,83,28,27,2
16304,10.0,91,78,56,82,75
16305,10.0,27,63,15,35,69
16306,10.0,34,85,46,95,33
16307,10.0,57,21,8,74,73
16308,10.0,35,14,17,50,6
16309,10.0,14,78,58,9,45
16310,10.0,53,69,68,96,74
16311,10.0,96,71,45,38,33
16312,10.0,28,92,60,26,69
16313,10.0,6,82,70,38,34
16314,10.0,85,45,58,15,83
16315,10.0,30,26,59,59,14
16316,10.0,38,20,13,92,1
16317,10.0,1,48,79,74,35
16318,10.0,24,33,82,44,91
16319,10.0,13,59,33,38,54
16320,10.0,71,90,64,4,68
16321,10.0,14,27,63,31,16
16322,10.0,38,97,28,87,3
16323,10.0,63,86,95,79,62
16324,10.0,35,91,50,81,98
16325,10.0,47,18,32,98,44
16326,10.0,79,60,64,4,53
16327,10.0,42,31,78,2,4
16328,10.0,94,79,28,69,16
16329,10.0,98,97,26,81,41
16330,10.0,45,50,87,30,76
16331,10.0,53,64,62,36,69
16332,10.0,54,44,13,11,19
16333,10.0,17,89,17,14,9
16334,10.0,82,79,74,78,9
16335,10.0,93,20,62,11,32
16336,10.0,98,17,33,82,46
16337,10.0,85,64,65,59,95
16338,10.0,97,8,75,39,17
16339,10.0,73,86,76,41,92
16340,10.0,90,10,77,40,97
16341,10.0,50,85,14,59,33
16342,10.0,48,69,13,32,33
16343,10.0,42,63,84,51,42
16344,10.0,4,43,62,90,6
16345,10.0,90,60,92,17,36
16346,10.0,11,51,54,65,72
16347,10.0,76,72,81,79,32
16348,10.0,43,7,78,35,33
16349,10.0,23,8,85,72,90
16350,10.0,80,5,15,29,18
16351,10.0,19,73,29,73,65
16352,10.0,64,1,70,39,49
16353,10.0,66,40,65,56,95
16354,10.0,19,55,52,39,23
16355,10.0,29,63,94,7,73
16356,10.0,66,4,65,94,77
16357,10.0,68,33,74,51,72
16358,10.0,13,68,36,73,90
16359,10.0,62,51,76,29,30
16360,10.0,21,50,42,27,85
16361,10.0,8,36,2,53,67
16362,10.0,6,6,7,98,89
16363,10.0,10,35,13,49,15
16364,10.0,73,30,80,64,69
16365,10.0,20,72,20,64,91
16366,10.0,73,1,78,22,56
16367,10.0,22,9,82,45,62
16368,10.0,57,67,16,96,22
16369,10.0,50,58,55,40,67
16370,10.0,73,88,81,41,37
16371,10.0,45,22,41,71,70
16372,10.0,2,74,63,86,22
16373,10.0,34,77,73,44,27
16374,10.0,36,20,81,35,41
16375,10.0,79,55,3,55,70
16376,10.0,98,13,36,23,7
16377,10.0,65,81,90,72,90
16378,10.0,90,72,72,35,22
16379,10.0,40,31,31,8,25
16380,10.0,60,92,13,9,49
16381,10.0,85,38,32,21,5
16382,10.0,29,10,13,61,18
16383,10.0,2,88,17,67,72
16384,10.0,41,85,58,71,45
16385,10.0,53,42,13,92,98
16386,10.0,55,54,30,96,64
16387,10.0,73,90,94,73,74
16388,10.0,68,72,65,71,60
16389,10.0,91,91,77,59,7
16390,10.0,92,90,26,96,16
16391,10.0,7,34,49,70,93
16392,10.0,57,61,41,90,74
16393,10.0,36,26,46,11,50
16394,10.0,36,41,83,87,15
16395,10.0,6,98,49,16,27
16396,10.0,41,16,9,36,36
16397,10.0,70,93,29,22,58
16398,10.0,31,38,83,92,33
16399,10.0,16,77,78,12,82
16400,10.0,6,50,11,19,77
16401,10.0,53,11,71,25,16
16402,10.0,8,84,96,92,39
16403,10.0,85,31,45,20,71
16404,10.0,44,67,80,44,46
16405,10.0,19,40,97,26,38
16406,10.0,83,94,92,37,95
16407,10.0,51,95,89,26,23
16408,10.0,49,52,3,46,44
16409,10.0,19,18,85,68,83
16410,10.0,89,93,82,11,28
16411,10.0,2,69,85,82,75
16412,10.0,79,75,63,43,66
16413,10.0,42,71,73,75,28
16414,10.0,91,87,28,22,97
16415,10.0,94,70,33,49,30
16416,10.0,43,78,50,13,8
16417,10.0,91,91,81,91,18
16418,10.0,88,8,62,17,36
16419,10.0,1,32,69,62,94
16420,10.0,64,39,70,70,74
16421,10.0,2,72,70,81,57
16422,10.0,15,77,26,95,57
16423,10.0,7,90,13,39,97
16424,10.0,51,6,13,90,88
16425,10.0,40,7,91,67,21
16426,10.0,91,8,70,59,66
16427,10.0,37,93,73,79,68
16428,10.0,70,66,42,98,48
16429,10.0,54,93,75,98,38
16430,10.0,47,98,5,95,30
16431,10.0,50,2,58,63,94
16432,10.0,60,30,5,39,17
16433,10.0,49,46,15,89,91
16434,10.0,71,33,75,71,67
16435,10.0,97,21,80,23,73
16436,10.0,55,54,54,14,39
16437,10.0,65,12,95,66,18
16438,10.0,62,91,32,12,33
16439,10.0,78,3,8,68,45
16440,10.0,85,55,90,66,64
16441,10.0,98,21,92,1,18
16442,10.0,89,46,56,96,4
16443,10.0,97,10,93,13,87
16444,10.0,41,26,9,26,31
16445,10.0,45,51,51,45,64
16446,10.0,16,82,37,31,47
16447,10.0,43,66,2,35,70
16448,10.0,31,23,65,65,31
16449,10.0,78,1,19,33,62
16450,10.0,39,19,63,16,72
16451,10.0,23,77,49,49,69
16452,10.0,2,29,78,95,2
16453,10.0,79,18,92,65,59
16454,10.0,46,18,68,18,90
16455,10.0,82,32,84,89,54
16456,10.0,8,25,48,45,46
16457,10.0,47,1,94,37,47
16458,10.0,60,3,30,83,18
16459,10.0,82,68,63,71,23
16460,10.0,19,98,17,63,76
16461,10.0,97,98,93,97,56
16462,10.0,61,56,54,73,25
16463,10.0,40,66,64,76,86
16464,10.0,77,73,11,57,55
16465,10.0,18,20,57,27,41
16466,10.0,12,16,66,42,50
16467,10.0,59,46,73,50,41
16468,10.0,95,79,40,48,62
16469,10.0,89,77,83,32,10
16470,10.0,91,59,20,62,13
16471,10.0,79,34,1,91,31
16472,10.0,91,51,79,98,43
16473,10.0,51,49,87,94,55
16474,10.0,46,54,11,71,43
16475,10.0,8,61,30,65,12
16476,10.0,26,21,53,80,44
16477,10.0,17,89,90,68,4
16478,10.0,7,28,1,73,51
16479,10.0,13,55,38,37,87
16480,10.0,94,49,54,98,55
16481,10.0,9,12,38,73,37
16482,10.0,69,50,39,72,22
16483,10.0,15,3,46,98,95
16484,10.0,45,41,51,1,32
16485,10.0,63,7,66,33,45
16486,10.0,63,86,77,39,19
16487,10.0,67,3,58,72,84
16488,10.0,15,52,15,55,75
16489,10.0,9,5,18,13,33
16490,10.0,78,93,77,17,61
16491,10.0,20,36,58,67,83
16492,10.0,70,49,10,92,40
16493,10.0,87,77,43,50,22
16494,10.0,21,85,74,93,27
16495,10.0,31,90,88,15,2
16496,10.0,44,47,16,55,11
16497,10.0,69,55,96,48,61
16498,10.0,26,65,15,35,89
16499,10.0,89,83,6,69,9
16500,10.0,44,16,24,76,6
16501,10.0,40,64,10,54,81
16502,10.0,8,91,49,10,79
16503,10.0,74,91,39,38,21
16504,10.0,63,67,3,68,23
16505,10.0,96,6,30,6,90
16506,10.0,63,79,79,55,71
16507,10.0,41,32,15,15,95
16508,10.0,41,98,77,71,55
16509,10.0,17,45,25,29,82
16510,10.0,85,15,83,87,68
16511,10.0,41,90,68,8,70
16512,10.0,3,70,80,6,38
16513,10.0,22,86,14,19,85
16514,10.0,18,38,3,7,93
16515,10.0,95,6,75,9,30
16516,10.0,65,25,12,33,97
16517,10.0,58,27,13,85,20
16518,10.0,25,26,64,56,12
16519,10.0,7,16,65,13,45
16520,10.0,89,70,77,86,61
16521,10.0,25,43,75,67,2
16522,10.0,5,98,75,57,31
16523,10.0,50,89,48,4,82
16524,10.0,98,56,97,13,68
16525,10.0,45,39,97,62,68
16526,10.0,88,14,48,42,83
16527,10.0,70,65,14,62,68
16528,10.0,26,64,67,74,82
16529,10.0,93,33,81,67,23
16530,10.0,3,58,14,70,23
16531,10.0,28,37,25,82,56
16532,10.0,74,40,92,80,65
16533,10.0,89,23,62,15,59
16534,10.0,70,59,60,22,67
16535,10.0,88,90,70,84,65
16536,10.0,44,24,87,26,50
16537,10.0,65,67,16,79,68
16538,10.0,10,30,27,19,73
16539,10.0,29,59,30,44,96
16540,10.0,47,75,18,74,5
16541,10.0,5,89,65,66,42
16542,10.0,45,93,54,97,21
16543,10.0,39,47,72,52,30
16544,10.0,38,53,66,75,6
16545,10.0,17,12,4,78,65
16546,10.0,45,61,84,91,8
16547,10.0,15,32,27,26,53
16548,10.0,69,33,54,96,51
16549,10.0,41,68,31,96,43
16550,10.0,58,49,88,43,62
16551,10.0,81,18,77,76,92
16552,10.0,75,20,14,43,36
16553,10.0,18,73,17,13,95
16554,10.0,63,33,92,50,18
16555,10.0,27,27,48,1,40
16556,10.0,24,96,94,30,63
16557,10.0,37,97,60,71,82
16558,10.0,55,40,66,18,96
16559,10.0,81,44,15,82,45
16560,10.0,65,46,13,95,52
16561,10.0,4,22,70,2,66
16562,10.0,10,6,66,92,9
16563,10.0,39,76,50,96,48
16564,10.0,32,35,9,78,45
16565,10.0,45,93,19,15,64
16566,10.0,22,58,95,54,95
16567,10.0,49,67,15,28,55
16568,10.0,47,87,75,47,34
16569,10.0,2,91,81,37,15
16570,10.0,97,22,65,30,48
16571,10.0,87,49,80,35,88
16572,10.0,49,48,75,26,87
16573,10.0,64,46,59,78,11
16574,10.0,60,78,74,25,32
16575,10.0,27,95,1,90,34
16576,10.0,62,45,41,73,59
16577,10.0,39,42,86,42,22
16578,10.0,54,97,47,27,22
16579,10.0,22,11,52,19,67
16580,10.0,45,48,12,66,85
16581,10.0,19,70,83,91,13
16582,10.0,97,4,67,19,55
16583,10.0,36,94,30,47,86
16584,10.0,31,49,40,93,45
16585,10.0,33,1,98,42,49
16586,10.0,10,52,67,82,50
16587,10.0,12,77,80,43,42
16588,10.0,66,55,60,86,54
16589,10.0,75,63,40,98,9
16590,10.0,31,91,57,1,11
16591,10.0,13,12,50,62,44
16592,10.0,49,46,32,60,44
16593,10.0,78,64,82,64,8
16594,10.0,57,49,87,4,89
16595,10.0,31,86,54,2,47
16596,10.0,78,15,74,54,47
16597,10.0,68,80,58,55,3
16598,10.0,28,5,52,35,9
16599,10.0,62,21,33,52,61
16600,10.0,44,71,9,72,58
16601,10.0,64,63,3,86,48
16602,10.0,65,48,30,22,2
16603,10.0,27,9,51,94,74
16604,10.0,46,38,69,12,5
16605,10.0,87,17,27,91,40
16606,10.0,12,73,49,12,17
16607,10.0,56,55,75,33,74
16608,10.0,4,28,11,89,64
16609,10.0,43,17,20,25,17
16610,10.0,19,94,49,98,42
16611,10.0,7,17,26,77,78
16612,10.0,57,98,41,10,38
16613,10.0,72,42,63,74,74
16614,10.0,59,44,12,40,10
16615,10.0,70,62,8,49,31
16616,10.0,7,24,43,87,24
16617,10.0,8,80,19,88,24
16618,10.0,63,6,83,42,75
16619,10.0,14,93,27,31,38
16620,10.0,32,66,46,30,74
16621,10.0,60,67,82,6,3
16622,10.0,45,58,2,19,66
16623,10.0,39,59,44,31,31
16624,10.0,53,42,40,62,21
16625,10.0,63,36,61,10,84
16626,10.0,21,81,23,35,94
16627,10.0,87,55,75,2,13
16628,10.0,7,65,39,74,68
16629,10.0,25,57,47,65,24
16630,10.0,68,11,51,76,23
16631,10.0,47,45,78,83,43
16632,10.0,20,90,60,26,94
16633,10.0,81,14,84,29,32
16634,10.0,26,94,62,95,47
16635,10.0,62,71,53,85,60
16636,10.0,29,62,11,20,98
16637,10.0,21,6,34,63,83
16638,10.0,98,18,84,15,41
16639,10.0,25,10,6,50,82
16640,10.0,96,88,93,23,30
16641,10.0,89,46,76,44,71
16642,10.0,73,41,64,54,53
16643,10.0,86,89,67,59,30
16644,10.0,62,78,94,28,94
16645,10.0,68,66,97,95,93
16646,10.0,64,56,49,62,21
16647,10.0,16,14,81,77,12
16648,10.0,1,39,92,64,11
16649,10.0,44,9,69,52,42
16650,10.0,81,19,19,83,96
16651,10.0,61,69,63,59,55
16652,10.0,86,12,24,71,25
16653,10.0,33,74,50,48,22
16654,10.0,90,91,64,23,6
16655,10.0,2,16,85,18,46
16656,10.0,63,48,27,10,73
16657,10.0,87,47,62,52,9
16658,10.0,1,49,11,24,3
16659,10.0,48,39,53,29,13
16660,10.0,62,97,54,74,70
16661,10.0,94,79,49,86,21
16662,10.0,56,81,82,64,12
16663,10.0,97,57,94,71,87
16664,10.0,44,92,75,5,84
16665,10.0,57,21,27,98,54
16666,10.0,2,2,89,23,17
16667,10.0,24,38,96,32,61
16668,10.0,48,84,79,94,68
16669,10.0,42,82,2,5,72
16670,10.0,72,87,85,77,89
16671,10.0,13,33,19,27,42
16672,10.0,76,83,10,12,47
16673,10.0,9,14,12,48,84
16674,10.0,56,72,92,62,60
16675,10.0,86,18,58,11,5
16676,10.0,80,40,16,77,37
16677,10.0,34,34,31,14,23
16678,10.0,47,36,16,35,86
16679,10.0,97,50,52,62,82
16680,10.0,46,42,13,51,31
16681,10.0,59,75,44,39,88
16682,10.0,40,24,4,5,24
16683,10.0,53,35,97,84,19
16684,10.0,80,4,73,59,74
16685,10.0,92,27,43,26,47
16686,10.0,52,97,46,90,8
16687,10.0,79,65,28,98,78
16688,10.0,5,63,88,7,95
16689,10.0,95,75,82,81,46
16690,10.0,73,56,81,62,60
16691,10.0,21,68,53,11,35
16692,10.0,9,5,82,46,63
16693,10.0,53,69,35,24,98
16694,10.0,62,11,60,29,43
16695,10.0,2,93,79,72,32
16696,10.0,6,33,29,88,9
16697,10.0,43,93,92,79,50
16698,10.0,31,44,32,91,76
16699,10.0,39,90,91,79,76
16700,10.0,58,16,56,14,30
16701,10.0,34,85,69,48,41
16702,10.0,17,58,69,30,70
16703,10.0,70,22,6,10,6
16704,10.0,8,39,19,72,96
16705,10.0,67,25,50,2,20
16706,10.0,95,48,48,29,92
16707,10.0,55,78,40,37,75
16708,10.0,96,36,96,62,15
16709,10.0,18,13,56,33,44
16710,10.0,75,82,21,27,51
16711,10.0,96,51,57,94,85
16712,10.0,69,90,6,92,7
16713,10.0,74,14,65,76,98
16714,10.0,13,58,33,18,96
16715,10.0,40,3,82,77,3
16716,10.0,85,9,38,77,89
16717,10.0,61,97,54,64,21
16718,10.0,51,38,67,63,67
16719,10.0,66,51,48,24,8
16720,10.0,43,64,52,27,48
16721,10.0,19,77,85,29,32
16722,10.0,84,98,51,60,79
16723,10.0,49,7,25,4,58
16724,10.0,96,32,89,52,13
16725,10.0,26,95,20,12,41
16726,10.0,85,5,39,58,18
16727,10.0,44,17,22,36,57
16728,10.0,84,24,48,7,42
16729,10.0,5,17,88,90,3
16730,10.0,90,76,62,45,38
16731,10.0,26,22,88,2,21
16732,10.0,76,86,36,93,25
16733,10.0,15,1,31,27,53
16734,10.0,68,20,22,73,35
16735,10.0,78,24,24,66,2
16736,10.0,17,8,30,81,11
16737,10.0,3,26,75,74,28
16738,10.0,44,92,81,67,75
16739,10.0,9,89,67,77,96
16740,10.0,37,77,22,46,34
16741,10.0,82,32,45,87,52
16742,10.0,89,82,33,19,58
16743,10.0,45,68,21,33,92
16744,10.0,61,83,57,74,13
16745,10.0,12,24,4,41,62
16746,10.0,25,12,23,67,49
16747,10.0,62,66,85,27,95
16748,10.0,42,67,96,48,88
16749,10.0,92,89,28,7,77
16750,10.0,44,21,97,9,69
16751,10.0,80,87,77,29,47
16752,10.0,79,94,33,38,44
16753,10.0,52,84,26,31,19
16754,10.0,28,31,22,38,35
16755,10.0,28,9,90,92,76
16756,10.0,84,15,56,48,44
16757,10.0,34,35,48,41,45
16758,10.0,46,37,91,10,28
16759,10.0,64,13,98,77,25
16760,10.0,87,81,17,47,11
16761,10.0,43,46,43,24,72
16762,10.0,70,55,96,57,38
16763,10.0,67,85,67,9,20
16764,10.0,18,84,2,96,78
16765,10.0,69,40,21,74,3
16766,10.0,5,91,3,46,59
16767,10.0,40,89,16,37,29
16768,10.0,17,66,82,44,50
16769,10.0,29,74,72,1,72
16770,10.0,16,89,10,55,18
16771,10.0,10,97,76,42,15
16772,10.0,33,21,43,56,44
16773,10.0,70,63,53,6,10
16774,10.0,91,35,67,91,88
16775,10.0,24,75,46,20,37
16776,10.0,52,70,34,64,44
16777,10.0,11,3,32,40,59
16778,10.0,22,42,98,12,45
16779,10.0,40,93,10,70,74
16780,10.0,6,55,56,86,20
16781,10.0,27,33,14,21,84
16782,10.0,81,73,65,91,67
16783,10.0,55,57,64,48,33
16784,10.0,67,95,76,29,89
16785,10.0,16,44,91,12,60
16786,10.0,83,16,68,67,89
16787,10.0,53,78,55,11,82
16788,10.0,43,92,76,27,68
16789,10.0,48,90,92,88,1
16790,10.0,97,81,30,45,18
16791,10.0,2,55,6,39,63
16792,10.0,33,71,43,98,8
16793,10.0,5,38,34,38,19
16794,10.0,25,50,68,76,31
16795,10.0,84,35,77,70,3
16796,10.0,63,72,70,16,96
16797,10.0,83,79,90,37,73
16798,10.0,90,50,49,33,15
16799,10.0,14,22,23,97,42
16800,10.0,60,47,21,42,79
16801,10.0,57,5,67,98,66
16802,10.0,83,87,14,92,27
16803,10.0,15,78,91,19,38
16804,10.0,66,82,17,34,95
16805,10.0,83,24,18,81,47
16806,10.0,20,74,78,36,93
16807,10.0,76,66,98,33,37
16808,10.0,91,63,6,22,11
16809,10.0,39,38,6,16,23
16810,10.0,75,89,50,13,14
16811,10.0,94,58,42,10,31
16812,10.0,18,86,33,94,94
16813,10.0,12,91,22,29,2
16814,10.0,14,70,3,65,89
16815,10.0,60,96,60,20,69
16816,10.0,27,79,81,51,69
16817,10.0,35,16,47,86,41
16818,10.0,43,57,2,30,1
16819,10.0,8,70,59,4,31
16820,10.0,47,79,71,1,96
16821,10.0,45,15,17,58,65
16822,10.0,55,53,78,85,41
16823,10.0,18,31,39,3,6
16824,10.0,49,61,50,14,71
16825,10.0,70,18,15,48,95
16826,10.0,6,80,49,34,41
16827,10.0,57,67,60,77,13
16828,10.0,30,81,13,28,22
16829,10.0,97,19,18,5,71
16830,10.0,81,92,22,65,32
16831,10.0,32,22,67,49,84
16832,10.0,26,49,15,58,80
16833,10.0,13,59,62,92,30
16834,10.0,93,78,55,80,96
16835,10.0,32,29,37,4,90
16836,10.0,43,22,91,8,8
16837,10.0,89,4,44,72,79
16838,10.0,45,49,98,94,81
16839,10.0,41,22,32,26,76
16840,10.0,53,96,4,50,73
16841,10.0,71,4,11,88,15
16842,10.0,56,46,62,5,71
16843,10.0,13,65,75,56,38
16844,10.0,37,98,26,67,88
16845,10.0,26,51,53,68,45
16846,10.0,91,41,29,32,61
16847,10.0,82,46,27,93,95
16848,10.0,9,98,85,37,43
16849,10.0,56,38,22,16,47
16850,10.0,16,18,23,20,47
16851,10.0,58,82,66,80,53
16852,10.0,4,57,42,37,11
16853,10.0,22,89,54,34,72
16854,10.0,62,60,42,47,70
16855,10.0,98,92,78,31,20
16856,10.0,38,28,56,34,27
16857,10.0,78,3,47,71,32
16858,10.0,90,32,22,25,4
16859,10.0,30,22,47,60,31
16860,10.0,57,39,83,71,76
16861,10.0,51,60,98,12,25
16862,10.0,12,33,81,2,54
16863,10.0,19,32,77,60,96
16864,10.0,20,74,47,39,17
16865,10.0,45,19,39,88,46
16866,10.0,48,51,65,78,6
16867,10.0,41,27,12,63,1
16868,10.0,85,68,44,40,10
16869,10.0,63,20,54,37,27
16870,10.0,7,37,84,79,74
16871,10.0,77,95,30,63,48
16872,10.0,58,90,3,35,28
16873,10.0,19,11,82,71,15
16874,10.0,78,16,64,32,86
16875,10.0,21,25,50,37,43
16876,10.0,41,40,12,11,92
16877,10.0,20,30,88,10,8
16878,10.0,32,73,7,5,83
16879,10.0,13,70,25,12,60
16880,10.0,97,48,4,69,24
16881,10.0,10,18,76,62,90
16882,10.0,22,22,10,43,32
16883,10.0,89,75,69,45,61
16884,10.0,73,55,69,36,98
16885,10.0,69,12,90,40,48
16886,10.0,56,79,93,11,8
16887,10.0,38,36,79,22,31
16888,10.0,53,28,41,72,39
16889,10.0,95,30,42,64,43
16890,10.0,94,24,38,92,9
16891,10.0,56,67,89,25,77
16892,10.0,56,60,59,18,34
16893,10.0,63,3,11,34,92
16894,10.0,26,83,31,1,7
16895,10.0,53,71,59,18,88
16896,10.0,23,58,41,66,84
16897,10.0,2,63,76,57,89
16898,10.0,73,61,87,57,47
16899,10.0,35,72,72,80,36
16900,10.0,8,26,76,94,17
16901,10.0,96,52,21,72,57
16902,10.0,24,89,80,8,66
16903,10.0,88,67,70,12,41
16904,10.0,46,58,88,74,81
16905,10.0,67,97,17,52,70
16906,10.0,19,76,95,71,88
16907,10.0,35,85,35,81,29
16908,10.0,82,1,37,11,53
16909,10.0,20,42,95,34,8
16910,10.0,27,34,76,33,41
16911,10.0,74,57,28,95,11
16912,10.0,7,38,62,92,52
16913,10.0,64,63,27,64,29
16914,10.0,3,11,33,61,13
16915,10.0,4,27,51,13,16
16916,10.0,61,87,91,31,86
16917,10.0,41,95,76,44,39
16918,10.0,73,85,20,12,51
16919,10.0,19,32,37,70,69
16920,10.0,97,97,39,86,21
16921,10.0,20,97,58,47,96
16922,10.0,75,81,62,31,98
16923,10.0,90,74,97,12,32
16924,10.0,82,34,87,93,43
16925,10.0,43,96,8,32,84
16926,10.0,32,79,33,37,4
16927,10.0,80,13,43,71,78
16928,10.0,39,68,16,34,53
16929,10.0,72,8,34,38,47
16930,10.0,82,19,82,42,30
16931,10.0,7,2,54,73,95
16932,10.0,24,18,64,33,50
16933,10.0,23,20,91,86,39
16934,10.0,29,71,49,9,65
16935,10.0,24,21,74,51,5
16936,10.0,73,88,4,67,41
16937,10.0,82,66,4,49,64
16938,10.0,38,10,77,98,69
16939,10.0,10,55,26,30,83
16940,10.0,83,40,46,12,29
16941,10.0,90,80,30,71,68
16942,10.0,34,63,48,59,3
16943,10.0,88,15,12,44,14
16944,10.0,25,95,62,6,21
16945,10.0,49,74,30,52,64
16946,10.0,57,98,77,47,9
16947,10.0,18,59,21,13,96
16948,10.0,73,75,81,40,8
16949,10.0,66,17,36,74,85
16950,10.0,98,57,89,12,33
16951,10.0,53,44,36,10,23
16952,10.0,86,92,86,5,70
16953,10.0,31,28,50,17,86
16954,10.0,32,27,80,49,48
16955,10.0,50,72,14,74,50
16956,10.0,4,5,12,74,74
16957,10.0,18,89,63,67,68
16958,10.0,56,74,13,73,40
16959,10.0,59,91,27,71,33
16960,10.0,86,54,75,43,19
16961,10.0,14,31,10,76,73
16962,10.0,90,48,52,71,73
16963,10.0,42,33,78,20,2
16964,10.0,27,60,57,20,11
16965,10.0,11,37,40,96,24
16966,10.0,9,64,29,91,46
16967,10.0,45,28,29,11,79
16968,10.0,89,8,24,28,54
16969,10.0,5,36,31,32,60
16970,10.0,77,37,49,49,5
16971,10.0,63,33,27,32,92
16972,10.0,13,35,58,13,34
16973,10.0,43,73,36,17,10
16974,10.0,49,85,33,84,76
16975,10.0,3,14,38,76,56
16976,10.0,23,48,36,58,67
16977,10.0,12,97,52,83,59
16978,10.0,17,8,73,91,22
16979,10.0,64,39,11,9,76
16980,10.0,47,46,97,98,49
16981,10.0,5,55,93,50,74
16982,10.0,36,60,83,80,13
16983,10.0,20,81,79,67,91
16984,10.0,53,66,39,16,74
16985,10.0,30,9,50,58,1
